article_image,check_key,answer_image,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,beforeplaygame.started,imagefirst.started,keyskip2.started,beforeplaygame.stopped,keyskip2.keys,keyskip2.rt,keyskip2.duration,article.started,image.started,article.stopped,answer.started,imageanswer.started,key_resp.started,answer.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,blank500.started,text.started,text.stopped,blank500.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,0.012587299999722745,0.028957800001080614,0.028957800001080614,2.9178774999963935,space,2.875312300006044,None,,,,,,,,,,,,,,,420292,001,2025-04-25_01h06.38.254,article,2024.2.5,60.28523355383597,2025-04-25 01h06.42.366494 +0700,
image/number1.png,1,image/noawnser1.png,0,0,0,3,0.2963921999980812,None,0,0,0,0,3.0138428999998723,,,,,,,,,2.99498820000008,3.0138428999998723,7.918240499995591,7.997394999998505,8.017480900001829,8.017480900001829,8.317918599997938,3,0.2963921999980812,None,8.317953599995235,8.334096899998258,8.855114300000423,8.81815629999619,420292,001,2025-04-25_01h06.38.254,article,2024.2.5,60.28523355383597,2025-04-25 01h06.42.366494 +0700,
image/number2.png,2,image/noawnser2.png,1,1,0,3,None,None,0,1,1,1,8.855114300000423,,,,,,,,,8.840808199995081,8.855114300000423,13.827959599999303,13.85550240000157,13.880094299995108,13.880094299995108,14.030676099995617,3,None,None,14.03071490000002,14.04693949999637,14.567933400001493,14.530690399995365,420292,001,2025-04-25_01h06.38.254,article,2024.2.5,60.28523355383597,2025-04-25 01h06.42.366494 +0700,
image/number3.png,3,image/noawnser3.png,2,2,0,,,,0,2,2,2,14.567933400001493,,,,,,,,,14.551626399996167,14.567933400001493,,,,,,,,,,,,,,,,,,,,
