9.3021 	EXP 	text: autoDraw = False
9.3021 	EXP 	image: image = 'image/number8.png'
9.3021 	EXP 	image: autoDraw = True
10.2039 	DATA 	Keypress: 2
10.2195 	EXP 	image: autoDraw = False
10.2195 	EXP 	text: autoDraw = True
10.7036 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'article_image': 'image/number9.png', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
10.7407 	INFO 	Keyboard events cleared
10.7405 	EXP 	text: autoDraw = False
10.7405 	EXP 	text: autoDraw = False
10.7405 	EXP 	image: image = 'image/number9.png'
10.7405 	EXP 	image: autoDraw = True
11.2918 	DATA 	Keypress: 4
11.3077 	EXP 	image: autoDraw = False
11.3077 	EXP 	text: autoDraw = True
11.7916 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'article_image': 'image/number10.png', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
11.8289 	INFO 	Keyboard events cleared
11.8287 	EXP 	text: autoDraw = False
11.8287 	EXP 	image: image = 'image/number10.png'
11.8287 	EXP 	image: autoDraw = True
13.1141 	DATA 	Keypress: 1
13.1294 	EXP 	image: autoDraw = False
13.1294 	EXP 	text: autoDraw = True
13.6298 	EXP 	text: autoDraw = False
13.6299 	EXP 	article: status = STOPPED
13.6316 	INFO 	saved data to 'C:\\psychopywork\\jubjaikwam\\data/657444_article_2025-04-23_14h45.41.593.csv'
13.6320 	INFO 	saved data to C:\psychopywork\jubjaikwam\data/657444_article_2025-04-23_14h45.41.593.psydat
