article_image,thisN,thisTrialN,thisRepN,keyawnser.keys,keyawnser.rt,keyawnser.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,article.started,image.started,keyawnser.started,article.stopped,trials.keyawnser.keys,trials.keyawnser.rt,trials.keyawnser.duration,blank500.started,text.started,text.stopped,blank500.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
image/number10.png,0,0,0,1,2.8301462999997966,None,0,0,0,9,0.11327579999942827,,0.09688139999980194,0.11327579999942827,0.11327579999942827,2.950741599999674,1,2.8301462999997966,None,2.9507777999997415,2.96576449999975,3.486806799999613,3.4492868999996062,594354,001,2025-04-23_14h45.02.772,article,2024.2.5,59.932025097038114,2025-04-23 14h45.07.237786 +0700,
image/number4.png,1,1,0,2,0.5961823999996341,None,0,1,1,3,3.486806799999613,,3.470309699999234,3.486806799999613,3.486806799999613,4.087801999999101,2,0.5961823999996341,None,4.0878389999998035,4.103960999999799,4.624961099999382,4.587722699999176,594354,001,2025-04-23_14h45.02.772,article,2024.2.5,59.932025097038114,2025-04-23 14h45.07.237786 +0700,
image/number1.png,2,2,0,3,0.39013859999977285,None,0,2,2,0,4.624961099999382,,4.610122899999624,4.624961099999382,4.624961099999382,5.0257916999999,3,0.39013859999977285,None,5.025826899999629,5.041969399999289,,5.525857699999506,594354,001,2025-04-23_14h45.02.772,article,2024.2.5,59.932025097038114,2025-04-23 14h45.07.237786 +0700,
image/number7.png,3,3,0,1,0.33482139999978244,None,0,3,3,6,5.562983599999825,,5.551568099999713,5.562983599999825,5.562983599999825,5.914009999999507,1,0.33482139999978244,None,5.914046499999131,5.929993999999169,6.450957299999573,6.413986999999906,594354,001,2025-04-23_14h45.02.772,article,2024.2.5,59.932025097038114,2025-04-23 14h45.07.237786 +0700,
image/number5.png,4,4,0,2,0.2187722999997277,None,0,4,4,4,6.450957299999573,,6.438209699999788,6.450957299999573,6.450957299999573,6.684937899999568,2,0.2187722999997277,None,6.684972699999889,6.701200099999369,,7.185001999999258,594354,001,2025-04-23_14h45.02.772,article,2024.2.5,59.932025097038114,2025-04-23 14h45.07.237786 +0700,
image/number2.png,5,5,0,,,,0,5,5,1,7.222223599999779,,7.206324199999472,7.222223599999779,7.222223599999779,,,,,,,,,,,,,,,,
