thisRow.t,notes,trial.started,image.started,trial.stopped,routine_1.started,text.started,routine_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01299990000006801,0.025504799999907846,1.0219465000000127,,,,624476,001,2025-04-23_14h33.42.989,article,2024.2.5,59.89013753160267,2025-04-23 14h33.45.783651 +0700,
,,,,,1.0219687999997404,1.0253647999998066,1.5114109999999528,624476,001,2025-04-23_14h33.42.989,article,2024.2.5,59.89013753160267,2025-04-23 14h33.45.783651 +0700,
